商品id,别名alias,商品链接,商品名称,品类,展示价格,最低价,最高价,商品图,规格信息,SKU明细,热门,推荐,标签,销量,库存,上架状态,详情抓取状态
4715513698,2g34r79nrugt4jx,https://shop114189088.youzan.com/v2/goods/2g34r79nrugt4jx,小猪佩奇（工艺复杂需要提前预定哦）,蛋糕烘焙,298.0,298.0,468.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2026/05/12/FmxOXsYAV1lflDB70j710JyzrmiY.jpg"",""size"":""830*1108""},{""url"":""https://img.yzcdn.cn/upload_files/2026/05/12/Fs8DJSca38kihUY1PRCfj8z3OaH1.jpg"",""size"":""832*1110""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":298.0},{""name"":""6寸"",""price"":368.0},{""name"":""8寸（需提前1天下午4点前预定）"",""price"":468.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":14996834865,""price"":298.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14996834866,""price"":298.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14996834868,""price"":298.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14996834869,""price"":298.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":14996834870,""price"":368.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14996834871,""price"":368.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14996834873,""price"":368.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14996834874,""price"":368.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":14996834875,""price"":468.0,""尺寸"":""8寸（需提前1天下午4点前预定）"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14996834876,""price"":468.0,""尺寸"":""8寸（需提前1天下午4点前预定）"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14996834878,""price"":468.0,""尺寸"":""8寸（需提前1天下午4点前预定）"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14996834879,""price"":468.0,""尺寸"":""8寸（需提前1天下午4点前预定）"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],0,240,1,ok
3874294891,3ngzp379car2g4s,https://shop114189088.youzan.com/v2/goods/3ngzp379car2g4s,汪汪队（装饰需提前准备，下单前请咨询）,蛋糕烘焙,238.0,238.0,298.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/03/21/FvZdyKoVwaRp8RHh6jEiPP5hBiii.jpg"",""size"":""671*671""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":238.0},{""name"":""6寸"",""price"":298.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]}]","[{""sku_id"":25513095181,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787579222,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787579223,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":26140288573,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""sku_id"":25513095187,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787579215,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787579217,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":26140288574,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]",False,False,[],8,48,3,ok
3857329702,2g0miifjyw6lkxw,https://shop114189088.youzan.com/v2/goods/2g0miifjyw6lkxw,寿桃奶奶（配件需提前制作，下单前请咨询）,配件,248.0,248.0,398.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/12/FhJk8qD5S1x9HSSiO8yPICrfMVUK.jpg"",""size"":""834*835""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":248.0},{""name"":""6寸"",""price"":318.0},{""name"":""8寸"",""price"":398.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]}]","[{""sku_id"":14826342452,""price"":248.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14826342453,""price"":248.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14826342454,""price"":248.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26154576775,""price"":248.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""sku_id"":14826342458,""price"":318.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14826342459,""price"":318.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14826342460,""price"":318.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26154576774,""price"":318.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""sku_id"":14826342464,""price"":398.0,""尺寸"":""8寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14826342465,""price"":398.0,""尺寸"":""8寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14826342466,""price"":398.0,""尺寸"":""8寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26154576773,""price"":398.0,""尺寸"":""8寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]",False,False,[],4,89,3,ok
3845320830,26ukhzf7m011482,https://shop114189088.youzan.com/v2/goods/26ukhzf7m011482,艾莎&雪宝（需提前2天预定，下单前请先咨询),蛋糕烘焙,238.0,238.0,308.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/04/FrKklgC96JTZVL3qE6aSVryDyZaJ.jpg"",""size"":""828*829""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":238.0},{""name"":""6寸"",""price"":308.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":25784077275,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784077276,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784077279,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26154577808,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":25784077281,""price"":308.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784077282,""price"":308.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784077285,""price"":308.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26154577807,""price"":308.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],3,58,3,ok
2915338681,3nn7oag4z7qx433,https://shop114189088.youzan.com/v2/goods/3nn7oag4z7qx433,汪汪队（装饰需提前准备，下单前请咨询）,蛋糕烘焙,298.0,298.0,298.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/03/21/Fus7TAIPgplWAsB99atLhb-_qpVh.jpg"",""size"":""647*646""}]","[{""name"":""尺寸"",""options"":[{""name"":""6寸"",""price"":298.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":298.0},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":298.0},{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心"",""price"":298.0},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆"",""price"":298.0}]}]","[{""sku_id"":14684103517,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14826000103,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14826000101,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14993145665,""price"":298.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]",False,False,[],0,23,3,ok
4721737230,1ygpqqazfc0a0ln,https://shop114189088.youzan.com/v2/goods/1ygpqqazfc0a0ln,双胞胎jelly（托盘写字请备注哦）,蛋糕烘焙,358.0,358.0,358.0,"[{""url"":""https://img01.yzcdn.cn/upload_files/2026/05/14/FsJqXamA_4zrcR17NWdhO3ccQq94.jpg"",""size"":""824*1098""}]","[{""name"":""尺寸"",""options"":[{""name"":""两个4寸"",""price"":358.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":358.0},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":358.0},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）"",""price"":358.0},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆"",""price"":358.0}]}]","[{""sku_id"":14998041312,""price"":358.0,""尺寸"":""两个4寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14998041313,""price"":358.0,""尺寸"":""两个4寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14998041315,""price"":358.0,""尺寸"":""两个4寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14998041316,""price"":358.0,""尺寸"":""两个4寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],0,80,1,ok
3899546076,1yln49zgxi4coo6,https://shop114189088.youzan.com/v2/goods/1yln49zgxi4coo6,餐具加拍链接（单拍不送）,配件,3.0,3.0,3.0,"[{""url"":""https://img01.yzcdn.cn/upload_files/2025/02/28/FpGadwPaAL5lu77KWyYbOJRMnkOL.jpg"",""size"":""826*1102""}]","[{""name"":""组合一"",""options"":[{""name"":""一套5人份"",""price"":3.0}]}]","[{""sku_id"":25806592616,""price"":3.0,""组合一"":""一套5人份""}]",False,False,[],18,980,1,ok
3846411859,3nh1fnznmolxk21,https://shop114189088.youzan.com/v2/goods/3nh1fnznmolxk21,哈利波特（需提前2天预定，下单前请先咨询),蛋糕烘焙,258.0,258.0,328.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/06/Fq4NFMruZBrQdri_ylEkqNCbc1ae.jpg"",""size"":""828*829""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":258.0},{""name"":""6寸"",""price"":328.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":25784592909,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784592910,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784592913,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14993141318,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":25784592915,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784592916,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784592919,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14993141319,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],1,59,3,ok
3845309993,36d4memz75gs8g9,https://shop114189088.youzan.com/v2/goods/36d4memz75gs8g9,小马宝莉（需提前2天预定，下单前请先咨询),蛋糕烘焙,258.0,258.0,328.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/04/Fpl5s3ydvVylaZyd411Z881XJ3li.jpg"",""size"":""832*1108""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":258.0},{""name"":""6寸"",""price"":328.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":25784079306,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784079307,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784079310,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26154586919,""price"":258.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":25784079312,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784079313,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784079316,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26154586920,""price"":328.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],3,58,3,ok
3857548873,2x5ri1ubcgi1kgo,https://shop114189088.youzan.com/v2/goods/2x5ri1ubcgi1kgo,国风刺绣旗袍（微加高）,蛋糕烘焙,328.0,328.0,388.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/12/FpyS-GEJUOkBP476UMRuCNIJ_pU9.jpg"",""size"":""826*827""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":328.0},{""name"":""6寸"",""price"":388.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]}]","[{""sku_id"":14826434715,""price"":328.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14826434716,""price"":328.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14826434717,""price"":328.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26154498221,""price"":328.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""sku_id"":14826434721,""price"":388.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14826434722,""price"":388.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14826434723,""price"":388.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26154498220,""price"":388.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]",False,False,[],1,60,3,ok
3846635733,26x0ufydiznege1,https://shop114189088.youzan.com/v2/goods/26x0ufydiznege1,锦鲤风生水起（配件需提前制作，下单前请咨询）,配件,258.0,258.0,328.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/06/FmJgToH3cuQt8ZiIs5UbtrT54dea.jpg"",""size"":""830*1106""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":258.0},{""name"":""6寸"",""price"":328.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]}]","[{""sku_id"":14824644338,""price"":258.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14824644339,""price"":258.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14824644340,""price"":258.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140279436,""price"":258.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""},{""sku_id"":14824644344,""price"":328.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":14824644345,""price"":328.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14824644346,""price"":328.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140279437,""price"":328.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]",False,False,[],1,59,3,ok
3846512320,275mwudhe2kso3c,https://shop114189088.youzan.com/v2/goods/275mwudhe2kso3c,风生水起（微加高）,蛋糕烘焙,278.0,278.0,348.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/06/Fn8IqpfmQre9kf-h4aReBiRkHKt1.jpg"",""size"":""832*833""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":278.0},{""name"":""6寸"",""price"":348.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]}]","[{""sku_id"":25784687879,""price"":278.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140193289,""price"":278.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140193287,""price"":278.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":26140193284,""price"":278.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""},{""sku_id"":25784687885,""price"":348.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140193286,""price"":348.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140193285,""price"":348.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":26140193288,""price"":348.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]",False,False,[],1,20,3,ok
